Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
01-Jan-21,EQ,"1,440.00","1,443.00","1,420.60","1,436.30","1,423.45","1,425.05","1,433.57","1,464.40",738.75,"44,05,469","6,31,55,33,421.95","85,415"
04-Jan-21,EQ,"1,438.00","1,438.00","1,399.00","1,425.05","1,422.25","1,416.00","1,417.20","1,464.40",738.75,"78,70,096","11,15,34,73,281.70","1,77,576"
05-Jan-21,EQ,"1,419.20","1,430.75","1,409.00","1,416.00","1,425.85","1,426.70","1,419.93","1,464.40",738.75,"71,93,412","10,21,41,60,602.40","1,86,611"
06-Jan-21,EQ,"1,435.00","1,440.00","1,413.10","1,426.70","1,419.80","1,420.55","1,423.55","1,464.40",738.75,"1,10,67,025","15,75,45,11,010.20","1,51,854"
07-Jan-21,EQ,"1,432.50","1,432.60","1,412.55","1,420.55","1,416.90","1,416.25","1,422.34","1,464.40",738.75,"99,47,421","14,14,86,23,311.15","1,27,305"
08-Jan-21,EQ,"1,432.00","1,442.00","1,423.10","1,416.25","1,433.00","1,431.65","1,432.81","1,464.40",738.75,"68,84,382","9,86,39,97,390.15","1,62,375"
11-Jan-21,EQ,"1,450.00","1,464.90","1,436.30","1,431.65","1,452.60","1,451.45","1,452.80","1,464.90",738.75,"86,65,696","12,58,94,82,027.00","2,13,318"
12-Jan-21,EQ,"1,452.45","1,487.70","1,449.10","1,451.45","1,480.55","1,481.00","1,469.44","1,487.70",738.75,"1,01,94,078","14,97,95,63,595.90","2,26,594"
13-Jan-21,EQ,"1,492.90","1,496.90","1,462.10","1,481.00","1,473.65","1,470.65","1,476.17","1,496.90",738.75,"84,67,325","12,49,91,97,280.65","1,79,332"
14-Jan-21,EQ,"1,471.15","1,488.00","1,456.00","1,470.65","1,474.00","1,468.75","1,468.80","1,496.90",738.75,"61,48,583","9,03,10,62,462.40","1,87,531"
15-Jan-21,EQ,"1,469.10","1,471.65","1,445.00","1,468.75","1,467.00","1,466.65","1,458.15","1,496.90",738.75,"70,82,618","10,32,75,07,402.40","1,68,203"
18-Jan-21,EQ,"1,469.90","1,502.85","1,467.00","1,466.65","1,480.00","1,483.10","1,488.94","1,502.85",738.75,"2,14,12,816","31,88,24,88,250.45","4,83,314"
19-Jan-21,EQ,"1,491.80","1,511.65","1,467.00","1,483.10","1,501.85","1,503.85","1,490.12","1,511.65",738.75,"86,80,127","12,93,44,47,133.90","1,97,402"
20-Jan-21,EQ,"1,501.00","1,501.00","1,486.00","1,503.85","1,490.00","1,492.00","1,493.75","1,511.65",738.75,"66,73,026","9,96,78,40,647.30","1,37,443"
21-Jan-21,EQ,"1,492.00","1,494.35","1,468.15","1,492.00","1,476.00","1,474.80","1,479.22","1,511.65",738.75,"1,31,66,527","19,47,61,38,889.35","2,62,288"
22-Jan-21,EQ,"1,467.90","1,467.90","1,440.15","1,474.80","1,444.35","1,443.55","1,454.40","1,511.65",738.75,"76,96,182","11,19,33,63,698.15","2,22,926"
25-Jan-21,EQ,"1,465.10","1,481.00","1,455.15","1,443.55","1,467.00","1,462.85","1,465.91","1,511.65",738.75,"1,01,72,359","14,91,18,05,741.75","2,31,078"
27-Jan-21,EQ,"1,468.00","1,471.90","1,406.15","1,462.85","1,411.25","1,409.60","1,437.02","1,511.65",738.75,"1,17,78,138","16,92,54,45,420.15","3,08,009"
28-Jan-21,EQ,"1,389.90","1,401.30","1,342.00","1,409.60","1,372.00","1,371.45","1,364.16","1,511.65",738.75,"2,13,52,223","29,12,78,86,352.35","4,52,148"
29-Jan-21,EQ,"1,391.35","1,408.75","1,364.50","1,371.45","1,391.00","1,390.50","1,388.21","1,511.65",738.75,"1,43,52,251","19,92,38,91,702.85","3,58,077"
01-Feb-21,EQ,"1,410.25","1,482.50","1,401.00","1,390.50","1,480.00","1,476.75","1,439.43","1,511.65",738.75,"1,31,85,272","18,97,92,31,489.45","3,01,952"
02-Feb-21,EQ,"1,501.00","1,578.50","1,497.40","1,476.75","1,560.50","1,560.55","1,556.51","1,578.50",738.75,"2,12,10,103","33,01,38,01,640.00","4,16,712"
03-Feb-21,EQ,"1,579.00","1,581.70","1,542.00","1,560.55","1,571.00","1,574.80","1,565.97","1,581.70",738.75,"1,01,18,627","15,84,54,98,691.50","3,16,129"
04-Feb-21,EQ,"1,566.00","1,588.00","1,543.45","1,574.80","1,574.00","1,579.10","1,568.30","1,588.00",738.75,"1,22,42,342","19,19,97,13,046.35","3,07,724"
05-Feb-21,EQ,"1,548.00","1,618.25","1,548.00","1,579.10","1,597.20","1,597.60","1,595.45","1,618.25",738.75,"1,35,27,358","21,58,22,28,443.00","2,74,934"
08-Feb-21,EQ,"1,620.00","1,631.65","1,595.70","1,597.60","1,609.00","1,605.25","1,614.56","1,631.65",738.75,"87,23,790","14,08,50,76,073.30","2,28,373"
09-Feb-21,EQ,"1,610.00","1,628.00","1,586.70","1,605.25","1,609.95","1,611.85","1,611.29","1,631.65",738.75,"92,10,683","14,84,10,62,260.30","1,98,426"
10-Feb-21,EQ,"1,608.35","1,614.85","1,567.00","1,611.85","1,592.50","1,581.75","1,592.85","1,631.65",738.75,"98,94,003","15,75,96,87,718.60","2,29,610"
11-Feb-21,EQ,"1,582.00","1,597.80","1,564.20","1,581.75","1,576.00","1,572.35","1,577.79","1,631.65",738.75,"68,24,309","10,76,72,95,916.60","1,92,335"
12-Feb-21,EQ,"1,573.90","1,592.50","1,573.00","1,572.35","1,589.55","1,581.95","1,584.36","1,631.65",738.75,"49,55,053","7,85,05,72,958.05","1,64,667"
15-Feb-21,EQ,"1,600.10","1,625.00","1,596.70","1,581.95","1,624.95","1,616.60","1,608.22","1,631.65",738.75,"51,77,622","8,32,67,76,744.40","1,48,039"
16-Feb-21,EQ,"1,621.20","1,641.00","1,608.45","1,616.60","1,625.50","1,626.65","1,625.28","1,641.00",738.75,"69,48,679","11,29,35,44,900.15","1,80,673"
17-Feb-21,EQ,"1,620.00","1,621.80","1,583.00","1,626.65","1,586.20","1,586.50","1,602.21","1,641.00",738.75,"63,97,213","10,24,96,58,891.50","1,54,614"
18-Feb-21,EQ,"1,605.95","1,605.95","1,548.00","1,586.50","1,559.00","1,554.30","1,570.90","1,641.00",738.75,"73,60,280","11,56,22,61,540.35","2,60,135"
19-Feb-21,EQ,"1,545.00","1,564.20","1,533.00","1,554.30","1,543.90","1,539.10","1,547.93","1,641.00",738.75,"85,69,754","13,26,53,55,232.80","2,48,392"
22-Feb-21,EQ,"1,545.05","1,573.90","1,539.45","1,539.10","1,542.00","1,548.00","1,557.44","1,641.00",738.75,"1,47,25,919","22,93,47,28,117.95","2,99,769"
23-Feb-21,EQ,"1,553.75","1,557.70","1,522.65","1,548.00","1,530.00","1,529.15","1,537.17","1,641.00",738.75,"91,19,953","14,01,89,55,769.95","2,30,064"
24-Feb-21,EQ,"1,526.50","1,613.95","1,516.25","1,529.15","1,612.00","1,606.45","1,561.95","1,641.00",738.75,"71,57,166","11,17,91,04,534.25","1,44,539"
25-Feb-21,EQ,"1,609.75","1,636.25","1,602.00","1,606.45","1,605.40","1,606.40","1,620.67","1,641.00",738.75,"1,00,54,785","16,29,54,64,769.90","2,31,264"
26-Feb-21,EQ,"1,587.05","1,588.90","1,521.00","1,606.40","1,537.45","1,534.40","1,543.86","1,641.00",738.75,"1,39,56,423","21,54,67,18,494.60","3,97,166"
01-Mar-21,EQ,"1,564.00","1,572.55","1,540.70","1,534.40","1,560.35","1,558.90","1,559.43","1,641.00",738.75,"67,68,009","10,55,42,25,348.25","1,80,747"
02-Mar-21,EQ,"1,575.70","1,587.50","1,551.00","1,558.90","1,573.00","1,568.20","1,569.86","1,641.00",738.75,"80,55,019","12,64,52,62,470.80","1,88,996"
03-Mar-21,EQ,"1,584.00","1,596.00","1,565.00","1,568.20","1,587.00","1,586.85","1,579.75","1,641.00",738.75,"56,11,205","8,86,43,14,509.10","1,90,986"
04-Mar-21,EQ,"1,548.55","1,571.00","1,539.10","1,586.85","1,553.00","1,552.05","1,552.34","1,641.00",738.75,"81,45,719","12,64,49,56,162.75","2,20,611"
05-Mar-21,EQ,"1,531.00","1,545.60","1,521.10","1,552.05","1,533.90","1,530.00","1,532.82","1,641.00",738.75,"87,22,911","13,37,06,24,576.75","2,36,265"
08-Mar-21,EQ,"1,542.00","1,555.00","1,512.50","1,530.00","1,522.00","1,519.50","1,530.38","1,641.00",738.75,"75,58,525","11,56,74,37,062.00","2,02,940"
09-Mar-21,EQ,"1,545.00","1,565.70","1,538.25","1,519.50","1,563.95","1,562.50","1,556.52","1,641.00",738.75,"75,33,348","11,72,58,10,547.50","1,90,281"
10-Mar-21,EQ,"1,572.00","1,575.00","1,552.15","1,562.50","1,556.50","1,555.75","1,559.83","1,641.00",738.75,"55,27,508","8,62,19,72,797.40","1,70,939"
12-Mar-21,EQ,"1,600.00","1,600.00","1,535.05","1,555.75","1,548.00","1,551.95","1,569.97","1,641.00",738.75,"78,15,602","12,27,02,53,748.85","2,36,912"
15-Mar-21,EQ,"1,548.40","1,548.40","1,515.30","1,551.95","1,530.35","1,528.65","1,525.05","1,641.00",738.75,"61,15,242","9,32,60,41,068.75","1,69,992"
16-Mar-21,EQ,"1,530.90","1,540.40","1,510.00","1,528.65","1,516.00","1,512.15","1,523.05","1,641.00",738.75,"68,61,183","10,44,99,09,401.05","2,06,602"
17-Mar-21,EQ,"1,524.25","1,539.00","1,490.20","1,512.15","1,492.20","1,495.35","1,514.12","1,641.00",738.75,"1,05,32,214","15,94,70,42,105.90","2,27,416"
18-Mar-21,EQ,"1,511.75","1,522.05","1,481.15","1,495.35","1,493.75","1,491.00","1,504.98","1,641.00",738.75,"90,32,770","13,59,40,97,521.25","2,42,311"
19-Mar-21,EQ,"1,485.00","1,511.20","1,474.05","1,491.00","1,492.00","1,497.50","1,487.08","1,641.00",738.75,"1,06,17,510","15,78,90,44,661.05","2,58,063"
22-Mar-21,EQ,"1,494.90","1,494.90","1,460.40","1,497.50","1,474.00","1,469.15","1,473.27","1,641.00",738.75,"70,07,816","10,32,44,19,176.20","2,57,662"
23-Mar-21,EQ,"1,470.00","1,507.45","1,469.10","1,469.15","1,505.65","1,500.15","1,487.07","1,641.00",738.75,"98,80,714","14,69,33,49,487.35","2,75,690"
24-Mar-21,EQ,"1,490.90","1,506.45","1,471.00","1,500.15","1,481.10","1,478.80","1,489.09","1,641.00",738.75,"81,84,450","12,18,74,19,081.30","2,29,246"
25-Mar-21,EQ,"1,490.20","1,495.55","1,450.25","1,478.80","1,468.00","1,463.35","1,468.53","1,641.00",738.75,"1,19,82,178","17,59,61,98,111.75","3,71,490"
26-Mar-21,EQ,"1,494.00","1,499.00","1,474.00","1,463.35","1,497.55","1,491.30","1,486.80","1,641.00",738.75,"60,10,629","8,93,65,79,563.25","1,86,603"
30-Mar-21,EQ,"1,506.65","1,562.55","1,501.55","1,491.30","1,548.80","1,553.70","1,537.72","1,641.00",810,"1,28,04,032","19,68,90,49,326.90","2,29,161"
31-Mar-21,EQ,"1,548.00","1,548.00","1,488.00","1,553.70","1,494.40","1,493.65","1,499.76","1,641.00",810,"1,53,87,253","23,07,71,92,205.20","3,62,409"
01-Apr-21,EQ,"1,499.40","1,499.40","1,465.00","1,493.65","1,492.50","1,486.75","1,480.53","1,641.00",810,"1,78,81,881","26,47,47,05,849.45","3,38,659"
05-Apr-21,EQ,"1,480.00","1,485.00","1,431.00","1,486.75","1,450.20","1,449.60","1,451.04","1,641.00",826.1,"80,03,293","11,61,31,25,554.75","2,38,305"
06-Apr-21,EQ,"1,460.00","1,462.65","1,432.65","1,449.60","1,442.00","1,440.25","1,444.46","1,641.00",826.1,"75,37,867","10,88,81,66,737.05","2,15,174"
07-Apr-21,EQ,"1,439.30","1,456.70","1,421.55","1,440.25","1,447.25","1,447.20","1,445.04","1,641.00",826.1,"1,25,44,090","18,12,66,86,315.60","2,08,801"
08-Apr-21,EQ,"1,453.00","1,460.90","1,430.50","1,447.20","1,434.00","1,432.80","1,445.54","1,641.00",826.1,"88,06,796","12,73,05,41,278.95","2,23,974"
09-Apr-21,EQ,"1,426.00","1,432.80","1,415.10","1,432.80","1,423.50","1,421.75","1,422.88","1,641.00",826.1,"1,40,78,908","20,03,26,18,013.65","2,14,798"
12-Apr-21,EQ,"1,393.00","1,399.00","1,353.00","1,421.75","1,375.20","1,367.05","1,374.47","1,641.00",826.1,"1,12,74,564","15,49,65,90,803.50","4,06,501"
13-Apr-21,EQ,"1,368.00","1,406.45","1,361.00","1,367.05","1,401.00","1,400.35","1,383.23","1,641.00",826.1,"93,00,341","12,86,45,36,273.50","1,89,809"
15-Apr-21,EQ,"1,405.00","1,436.70","1,391.00","1,400.35","1,434.25","1,430.10","1,410.25","1,641.00",826.1,"1,72,22,492","24,28,79,66,847.35","3,17,928"
16-Apr-21,EQ,"1,434.95","1,445.00","1,423.50","1,430.10","1,430.90","1,428.65","1,436.06","1,641.00",826.1,"78,03,263","11,20,59,42,978.00","1,88,460"
19-Apr-21,EQ,"1,390.00","1,417.70","1,372.30","1,428.65","1,412.60","1,412.40","1,393.68","1,641.00",826.1,"1,20,34,621","16,77,23,59,445.00","3,25,777"
20-Apr-21,EQ,"1,425.00","1,426.40","1,383.95","1,412.40","1,390.45","1,391.40","1,405.29","1,641.00",826.1,"1,15,93,135","16,29,17,06,863.05","2,83,993"
22-Apr-21,EQ,"1,380.00","1,426.80","1,371.05","1,391.40","1,421.00","1,422.50","1,393.28","1,641.00",826.1,"1,92,42,656","26,81,03,33,683.20","3,20,987"
23-Apr-21,EQ,"1,409.00","1,434.60","1,400.20","1,422.50","1,414.95","1,414.15","1,418.34","1,641.00",826.1,"1,13,56,764","16,10,77,81,693.85","2,42,760"
26-Apr-21,EQ,"1,413.00","1,429.00","1,402.75","1,414.15","1,407.55","1,404.80","1,413.19","1,641.00",826.1,"1,50,85,476","21,31,86,06,947.85","2,91,268"
27-Apr-21,EQ,"1,407.25","1,442.00","1,404.80","1,404.80","1,435.05","1,438.70","1,430.40","1,641.00",826.1,"1,02,96,453","14,72,80,96,470.65","2,33,200"
28-Apr-21,EQ,"1,436.25","1,479.00","1,431.00","1,438.70","1,475.00","1,476.80","1,463.19","1,641.00",826.1,"1,20,51,970","17,63,43,76,658.60","1,97,146"
29-Apr-21,EQ,"1,486.20","1,503.65","1,461.00","1,476.80","1,471.65","1,472.50","1,481.15","1,641.00",826.1,"1,20,39,276","17,83,19,60,366.75","2,52,296"
30-Apr-21,EQ,"1,445.00","1,453.80","1,407.50","1,472.50","1,412.90","1,412.30","1,421.13","1,641.00",826.1,"1,76,16,451","25,03,52,89,801.25","4,47,876"
03-May-21,EQ,"1,393.00","1,421.90","1,377.30","1,412.30","1,419.00","1,414.45","1,398.07","1,641.00",826.1,"1,12,36,850","15,70,99,45,763.35","3,41,238"
04-May-21,EQ,"1,409.95","1,423.00","1,383.30","1,414.45","1,390.60","1,388.35","1,403.80","1,641.00",826.1,"1,07,43,164","15,08,12,19,692.00","2,63,951"
05-May-21,EQ,"1,401.00","1,409.60","1,381.70","1,388.35","1,405.85","1,402.60","1,400.18","1,641.00",826.1,"72,10,806","10,09,63,92,172.10","1,62,134"
06-May-21,EQ,"1,407.60","1,410.80","1,395.00","1,402.60","1,403.40","1,400.90","1,403.34","1,641.00",826.1,"57,38,522","8,05,31,13,106.30","1,36,848"
07-May-21,EQ,"1,412.95","1,424.95","1,410.25","1,400.90","1,413.40","1,414.75","1,418.94","1,641.00",826.1,"60,24,167","8,54,79,58,579.70","1,60,474"
10-May-21,EQ,"1,427.00","1,430.00","1,412.80","1,414.75","1,423.00","1,419.85","1,419.86","1,641.00",826.1,"55,30,025","7,85,18,85,465.25","1,56,544"
11-May-21,EQ,"1,396.00","1,424.20","1,395.05","1,419.85","1,402.55","1,403.55","1,408.24","1,641.00",826.1,"72,59,517","10,22,31,21,394.30","2,21,164"
12-May-21,EQ,"1,399.75","1,408.60","1,388.85","1,403.55","1,399.05","1,399.50","1,398.25","1,641.00",826.1,"68,87,463","9,63,03,79,958.00","1,89,135"
14-May-21,EQ,"1,394.35","1,398.90","1,382.35","1,399.50","1,387.30","1,386.85","1,388.69","1,641.00",826.1,"53,02,071","7,36,29,47,078.85","2,04,439"
17-May-21,EQ,"1,395.15","1,442.60","1,381.30","1,386.85","1,439.00","1,440.25","1,421.89","1,641.00",826.1,"75,60,346","10,74,99,46,504.20","2,32,157"
18-May-21,EQ,"1,458.95","1,482.75","1,455.00","1,440.25","1,478.15","1,476.70","1,473.08","1,641.00",826.1,"1,10,82,640","16,32,56,27,028.60","3,03,758"
19-May-21,EQ,"1,470.20","1,478.85","1,452.55","1,476.70","1,459.10","1,458.20","1,463.16","1,641.00",826.1,"50,65,458","7,41,15,90,231.20","1,30,871"
20-May-21,EQ,"1,458.35","1,465.90","1,428.50","1,458.20","1,435.30","1,432.80","1,447.31","1,641.00",826.1,"53,42,092","7,73,16,37,700.80","1,62,817"
21-May-21,EQ,"1,443.00","1,501.90","1,443.00","1,432.80","1,501.30","1,497.30","1,477.34","1,641.00",826.1,"96,70,823","14,28,70,85,746.80","2,34,594"
24-May-21,EQ,"1,503.25","1,520.45","1,498.50","1,497.30","1,506.00","1,509.95","1,510.77","1,641.00",848.75,"1,10,73,051","16,72,88,12,270.30","3,32,858"
25-May-21,EQ,"1,510.50","1,513.75","1,470.50","1,509.95","1,481.00","1,478.95","1,483.97","1,641.00",848.75,"96,18,487","14,27,35,38,928.15","2,63,807"
26-May-21,EQ,"1,480.00","1,487.00","1,470.00","1,478.95","1,477.00","1,477.05","1,478.66","1,641.00",848.75,"61,41,995","9,08,19,27,510.05","1,80,525"
27-May-21,EQ,"1,473.10","1,489.00","1,462.45","1,477.05","1,483.80","1,482.65","1,471.96","1,641.00",848.75,"1,02,19,748","15,04,30,40,015.15","2,09,715"
28-May-21,EQ,"1,490.90","1,513.00","1,478.75","1,482.65","1,507.75","1,503.45","1,495.60","1,641.00",848.75,"88,75,010","13,27,34,37,477.90","2,21,597"
31-May-21,EQ,"1,500.00","1,519.50","1,487.50","1,503.45","1,513.00","1,515.85","1,507.21","1,641.00",928,"78,30,527","11,80,22,87,069.65","2,05,932"
01-Jun-21,EQ,"1,520.30","1,527.00","1,507.25","1,515.85","1,512.35","1,511.70","1,515.73","1,641.00",928,"55,15,081","8,35,93,76,485.70","1,64,990"
02-Jun-21,EQ,"1,510.00","1,510.20","1,493.00","1,511.70","1,505.05","1,504.00","1,500.01","1,641.00",928,"53,12,008","7,96,80,47,689.75","1,19,874"
03-Jun-21,EQ,"1,508.00","1,524.95","1,487.75","1,504.00","1,521.60","1,520.55","1,514.65","1,641.00",928,"51,43,630","7,79,07,80,309.90","1,57,719"
04-Jun-21,EQ,"1,516.00","1,520.65","1,499.20","1,520.55","1,503.65","1,500.95","1,507.74","1,641.00",928,"47,12,238","7,10,48,08,087.10","1,79,989"
07-Jun-21,EQ,"1,510.00","1,514.00","1,496.00","1,500.95","1,499.80","1,499.85","1,501.17","1,641.00",928,"40,45,834","6,07,34,88,211.50","1,34,014"
08-Jun-21,EQ,"1,496.55","1,501.30","1,481.50","1,499.85","1,483.00","1,483.05","1,486.98","1,641.00",928,"49,36,270","7,34,01,18,763.80","1,74,145"
09-Jun-21,EQ,"1,483.90","1,502.00","1,472.05","1,483.05","1,482.00","1,480.30","1,488.03","1,641.00",928,"51,11,721","7,60,64,16,086.90","1,34,064"
10-Jun-21,EQ,"1,482.10","1,489.00","1,473.65","1,480.30","1,483.00","1,481.05","1,479.96","1,641.00",928,"57,41,770","8,49,75,70,554.50","1,65,786"
11-Jun-21,EQ,"1,491.00","1,496.55","1,481.05","1,481.05","1,487.00","1,486.35","1,487.68","1,641.00",928,"36,02,987","5,36,00,93,939.55","1,18,634"
14-Jun-21,EQ,"1,478.25","1,486.00","1,462.55","1,486.35","1,480.00","1,479.45","1,474.22","1,641.00",943,"44,40,982","6,54,69,98,199.95","1,47,161"
15-Jun-21,EQ,"1,486.00","1,496.00","1,474.80","1,479.45","1,490.20","1,490.25","1,490.11","1,641.00",943,"37,84,801","5,63,97,58,160.45","1,26,209"
16-Jun-21,EQ,"1,488.00","1,494.00","1,478.10","1,490.25","1,485.80","1,484.60","1,484.76","1,641.00",943,"38,51,049","5,71,78,99,444.30","1,40,563"
17-Jun-21,EQ,"1,466.00","1,478.75","1,460.00","1,484.60","1,462.10","1,466.10","1,471.04","1,641.00",943,"46,41,901","6,82,84,22,222.05","1,62,372"
18-Jun-21,EQ,"1,469.50","1,490.00","1,455.00","1,466.10","1,488.00","1,479.80","1,470.56","1,641.00",943,"59,69,030","8,77,78,32,377.50","1,76,020"
21-Jun-21,EQ,"1,461.35","1,491.80","1,459.00","1,479.80","1,490.95","1,488.70","1,475.42","1,641.00",993,"36,30,236","5,35,61,08,568.70","1,21,439"
22-Jun-21,EQ,"1,497.00","1,508.00","1,480.00","1,488.70","1,481.85","1,483.80","1,496.02","1,641.00",993,"71,83,412","10,74,65,48,095.35","1,76,519"
23-Jun-21,EQ,"1,490.00","1,497.80","1,478.60","1,483.80","1,487.00","1,485.50","1,487.18","1,641.00",993,"39,22,434","5,83,33,78,822.25","1,04,106"
24-Jun-21,EQ,"1,490.00","1,513.45","1,488.00","1,485.50","1,506.05","1,506.25","1,502.25","1,641.00",993,"73,92,512","11,10,53,97,440.30","1,61,391"
25-Jun-21,EQ,"1,511.10","1,522.00","1,507.00","1,506.25","1,513.75","1,515.10","1,515.21","1,641.00",993,"51,91,588","7,86,63,53,151.80","1,57,842"
28-Jun-21,EQ,"1,520.00","1,523.00","1,505.00","1,515.10","1,512.00","1,508.35","1,510.42","1,641.00",993,"46,78,393","7,06,63,37,440.20","97,365"
29-Jun-21,EQ,"1,507.00","1,508.20","1,492.15","1,508.35","1,500.15","1,502.05","1,498.23","1,641.00",993,"54,85,846","8,21,90,41,607.30","1,19,595"
30-Jun-21,EQ,"1,498.00","1,509.00","1,494.10","1,502.05","1,497.00","1,497.90","1,501.04","1,641.00",993,"48,39,511","7,26,42,97,159.95","1,13,300"
01-Jul-21,EQ,"1,502.00","1,502.00","1,483.00","1,497.90","1,487.95","1,486.75","1,491.40","1,641.00",993,"84,55,721","12,61,08,24,917.85","1,77,593"
02-Jul-21,EQ,"1,485.00","1,489.25","1,477.00","1,486.75","1,482.50","1,480.40","1,482.69","1,641.00",993,"74,13,518","10,99,19,26,075.40","1,75,142"
05-Jul-21,EQ,"1,489.95","1,504.50","1,484.55","1,480.40","1,496.60","1,495.45","1,497.63","1,641.00",993,"36,86,941","5,52,16,83,947.90","1,36,148"
06-Jul-21,EQ,"1,497.00","1,540.00","1,496.00","1,495.45","1,531.95","1,534.70","1,527.06","1,641.00",993,"88,34,516","13,49,08,18,207.25","2,22,855"
07-Jul-21,EQ,"1,534.00","1,545.35","1,527.70","1,534.70","1,539.80","1,539.50","1,539.43","1,641.00",993,"48,14,595","7,41,17,30,515.65","1,19,316"
08-Jul-21,EQ,"1,525.00","1,537.70","1,513.45","1,539.50","1,521.00","1,520.45","1,526.35","1,641.00",993,"42,10,461","6,42,66,30,345.65","1,37,221"
09-Jul-21,EQ,"1,512.55","1,516.00","1,497.50","1,520.45","1,504.40","1,502.00","1,505.44","1,641.00",993,"53,47,921","8,05,09,52,657.80","1,62,723"
12-Jul-21,EQ,"1,502.00","1,502.00","1,484.00","1,502.00","1,487.30","1,487.00","1,492.97","1,641.00",993,"72,29,489","10,79,33,86,505.90","1,60,971"
13-Jul-21,EQ,"1,496.10","1,506.10","1,484.10","1,487.00","1,500.40","1,501.85","1,493.95","1,641.00",993,"90,89,071","13,57,85,89,687.20","1,58,600"
14-Jul-21,EQ,"1,497.50","1,507.35","1,491.10","1,501.85","1,498.00","1,499.15","1,500.22","1,641.00",993,"48,94,247","7,34,24,59,151.85","1,14,595"
15-Jul-21,EQ,"1,505.00","1,526.75","1,499.65","1,499.15","1,521.00","1,520.70","1,518.05","1,641.00",993,"52,19,401","7,92,33,04,983.85","1,92,039"
16-Jul-21,EQ,"1,527.95","1,529.95","1,518.80","1,520.70","1,522.30","1,522.35","1,524.21","1,641.00",993,"25,85,314","3,94,05,52,739.25","86,273"
19-Jul-21,EQ,"1,487.00","1,488.85","1,466.00","1,522.35","1,472.40","1,471.00","1,477.63","1,641.00",993,"1,25,55,800","18,55,27,79,056.10","4,10,524"
20-Jul-21,EQ,"1,442.00","1,454.00","1,436.15","1,471.00","1,444.00","1,443.15","1,443.36","1,641.00",993,"1,20,87,125","17,44,60,42,345.60","3,29,311"
22-Jul-21,EQ,"1,456.10","1,468.50","1,445.00","1,443.15","1,451.70","1,448.70","1,455.81","1,641.00",993,"66,03,557","9,61,34,92,161.75","2,53,822"
23-Jul-21,EQ,"1,451.50","1,457.45","1,435.30","1,448.70","1,443.00","1,442.75","1,445.22","1,641.00",993,"65,63,342","9,48,54,65,854.05","2,65,409"
26-Jul-21,EQ,"1,430.00","1,444.00","1,428.10","1,442.75","1,434.50","1,434.55","1,434.93","1,641.00",993,"65,83,583","9,44,69,65,208.20","2,38,911"
27-Jul-21,EQ,"1,436.10","1,449.90","1,436.10","1,434.55","1,441.50","1,439.75","1,443.44","1,641.00",993,"1,12,00,715","16,16,75,23,312.40","2,05,605"
28-Jul-21,EQ,"1,435.05","1,438.70","1,404.00","1,439.75","1,419.50","1,417.30","1,416.60","1,641.00",993,"1,03,35,171","14,64,08,20,175.95","3,50,925"
29-Jul-21,EQ,"1,428.25","1,429.95","1,413.30","1,417.30","1,421.75","1,418.25","1,422.40","1,641.00",993,"68,51,115","9,74,50,30,008.90","1,74,810"
30-Jul-21,EQ,"1,419.00","1,431.75","1,407.95","1,418.25","1,425.00","1,426.45","1,422.61","1,641.00",993,"58,27,744","8,29,06,19,852.85","1,82,078"
02-Aug-21,EQ,"1,435.00","1,435.00","1,416.25","1,426.45","1,423.80","1,422.65","1,425.88","1,641.00",993,"66,29,393","9,45,27,48,883.15","2,39,364"
03-Aug-21,EQ,"1,410.00","1,439.90","1,410.00","1,422.65","1,434.10","1,434.70","1,428.31","1,641.00",993,"60,16,560","8,59,35,28,258.80","1,68,518"
04-Aug-21,EQ,"1,441.00","1,474.50","1,440.00","1,434.70","1,465.50","1,465.30","1,462.94","1,641.00",993,"1,10,26,974","16,13,18,29,092.80","2,94,722"
05-Aug-21,EQ,"1,467.10","1,507.05","1,457.40","1,465.30","1,483.80","1,484.85","1,483.26","1,641.00",993,"94,11,204","13,95,92,95,159.95","2,34,822"
06-Aug-21,EQ,"1,483.55","1,500.00","1,474.00","1,484.85","1,493.70","1,492.65","1,490.45","1,641.00",993,"66,69,635","9,94,07,73,286.65","1,27,752"
09-Aug-21,EQ,"1,492.00","1,507.35","1,476.00","1,492.65","1,501.85","1,503.90","1,501.46","1,641.00","1,020.20","54,99,024","8,25,65,54,642.95","1,23,204"
10-Aug-21,EQ,"1,489.00","1,519.75","1,489.00","1,503.90","1,507.35","1,507.65","1,512.39","1,641.00","1,020.20","74,19,173","11,22,06,85,566.10","2,07,153"
11-Aug-21,EQ,"1,514.90","1,518.85","1,491.05","1,507.65","1,494.50","1,494.95","1,501.47","1,641.00","1,020.20","62,92,893","9,44,85,74,027.30","2,36,089"
12-Aug-21,EQ,"1,497.00","1,507.60","1,489.30","1,494.95","1,504.00","1,501.40","1,498.68","1,641.00","1,020.20","42,98,837","6,44,25,66,924.55","1,18,442"
13-Aug-21,EQ,"1,501.20","1,531.00","1,501.00","1,501.40","1,523.60","1,526.20","1,521.44","1,641.00","1,020.20","83,29,214","12,67,23,63,672.35","2,00,611"
